object_type,pane_id,field_id,label,api_system_name,field_classification,data_type,required_optional,read_only_writable,default_value_state,default_value,units,validation,option_source,key_value_store_association,formula,derived_behavior,conditional_visibility,layout_section,layout_group,display_order,display_state,active_inactive_state,global_division_definition,program_restriction,assay_restriction,matrix_restriction,external_system_mapping,report_usage,automation_usage,parser_usage
Supplier,fields-supplier,not_exposed,Accreditation Expiration Date (If Applicable),supplier_exp,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,General Supplier Approval,16,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Supplier,fields-supplier,not_exposed,Is supplier ISO 17043 accredited for the proficiency tests supplied?,prof_17043,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,Supplier | Proficiency Provider,17,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Supplier,fields-supplier,not_exposed,"Provide the accrediting body, certificate number, and expiration date below",prof_exp,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,Supplier | Proficiency Provider,18,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Supplier,fields-supplier,not_exposed,Other relevant certification of affiliations making them suitable to provide the PT(s),prof_relevant_info,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,Supplier | Proficiency Provider,19,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Supplier,fields-supplier,not_exposed,Types of PTs obtained from the supplier,prof_pts,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,Supplier | Proficiency Provider,20,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Supplier,fields-supplier,not_exposed,Evaluation of current and past experience,prof_eval,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_safe,[],not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,Supplier | Proficiency Provider,21,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Supplier,fields-supplier,not_exposed,Is supplier ISO 17034 accredited for the reference materials supplied?,ref_17034,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,Supplier | Reference Materials,22,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Supplier,fields-supplier,not_exposed,"If yes, provide Accrediting body, certificate number, and expiration date below",ref_exp,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,Supplier | Reference Materials,23,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Supplier,fields-supplier,not_exposed,Other relevant certification of affiliations making them suitable to provide product(s),ref_relevant_info,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,Supplier | Reference Materials,24,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Supplier,fields-supplier,not_exposed,Types of reference materials obtained from supplier,ref_materials,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,Supplier | Reference Materials,25,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Supplier,fields-supplier,not_exposed,Evaluation of current and past experience,ref_eval,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_safe,[],not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,Supplier | Reference Materials,26,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Supplier,fields-supplier,not_exposed,Relevant certification of affiliations making them suitable to provide product(s),solv_cert,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,Supplier | Solvents/Reagents,27,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Supplier,fields-supplier,not_exposed,Types of products obtained from supplier,solv_products,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,Supplier | Solvents/Reagents,28,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Supplier,fields-supplier,not_exposed,Evaluation of current and past experience,solv_eval,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_safe,[],not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,Supplier | Solvents/Reagents,29,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Supplier,fields-supplier,not_exposed,Is supplier ISO 17025 accredited for calibration to be performed?,cal_17025,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,Supplier | Calibrations,30,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Supplier,fields-supplier,not_exposed,"If yes, document the Accrediting body, Certificate number, and expiration date",cal_accredit,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,Supplier | Calibrations,31,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Supplier,fields-supplier,not_exposed,Relevant Certification of affiliations making them suitable to provide product(s),maint_cert,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,Supplier | Maintenance,32,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Supplier,fields-supplier,not_exposed,Evaluation of current and past experience,maint_eval,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_safe,[],not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,Supplier | Maintenance,33,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Supplier,fields-supplier,not_exposed,Relevant Certification of affiliations making them suitable to provide product(s),other_cert,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,Supplier | Other,34,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Supplier,fields-supplier,not_exposed,Evaluation of current and past experience,other_eval,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_safe,[],not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,Supplier | Other,35,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Supplier,fields-supplier,not_exposed,Additional notes for evaluation,other_notes,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,Supplier | Other,36,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Supplier,fields-supplier,not_exposed,Supplier Removal Notes,supplier_removal,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,Supplier | Removal,37,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
